date,ticker,sym_root,sym_suffix,n_quotes,quoted_spread_bps_mean,quoted_spread_bps_median,mid_price_mean
2026-07-24,MCD,MCD,,59258,3.2775,3.0211,265.2284
2026-07-24,MDLZ,MDLZ,,205959,2.3429,1.6607,60.2917
2026-07-24,MDT,MDT,,119192,3.1472,2.4067,83.1573
2026-07-24,META,META,,123541,4.7286,4.3181,603.3561
2026-07-24,MLM,MLM,,9690,17.928,15.7348,557.9195
2026-07-24,MNST,MNST,,54383,3.5265,3.2074,93.5157
2026-07-24,MO,MO,,117923,3.3292,2.7446,72.9744
2026-07-24,MPC,MPC,,21146,13.8683,11.5897,311.8066
2026-07-24,MRK,MRK,,46723,3.5137,3.0502,131.1333
2026-07-24,MS,MS,,29068,7.5027,6.5359,214.249
2026-07-24,MSFT,MSFT,,199844,1.6915,1.5596,383.6101
2026-07-24,MU,MU,,604515,5.4696,5.2993,929.3953
2026-07-24,NEE,NEE,,149142,2.9768,2.2447,89.3525
2026-07-24,NEM,NEM,,70326,5.0135,4.2699,93.9448
2026-07-24,NFLX,NFLX,,380004,1.8754,1.434,69.7728
2026-07-24,NKE,NKE,,177502,2.6767,2.3955,41.614
2026-07-24,NOC,NOC,,13536,14.4626,12.7671,541.104
2026-07-24,NOW,NOW,,242842,5.0562,4.1233,97.1667
2026-07-24,NSC,NSC,,19857,14.3914,12.7477,351.3879
2026-07-24,NUE,NUE,,14818,13.9838,12.9542,246.0471
2026-07-24,NVDA,NVDA,,1996847,1.216,0.975,208.4397
2026-07-24,O,O,,117944,2.3014,1.5336,65.3106
2026-07-24,OKE,OKE,,33148,5.9971,5.3296,94.2912
2026-07-24,ORCL,ORCL,,147151,4.2508,4.2246,117.304
2026-07-24,ORLY,ORLY,,75998,2.633,2.3108,86.6255
2026-07-24,PANW,PANW,,44288,8.8678,7.6713,325.637
2026-07-24,PCG,PCG,,79806,5.628,5.607,17.8249
2026-07-24,PEP,PEP,,134098,2.3311,2.2042,135.9905
2026-07-24,PFE,PFE,,89989,4.0727,4.0626,24.6115
2026-07-24,PG,PG,,56298,3.306,2.7287,147.066
2026-07-24,PGR,PGR,,14435,9.0556,8.3987,213.0079
2026-07-24,PLD,PLD,,30068,7.8286,7.4533,147.0382
2026-07-24,PLTR,PLTR,,192999,3.8973,3.2497,123.5126
2026-07-24,PLUG,PLUG,,37910,47.2336,47.0588,2.1192
2026-07-24,PM,PM,,30385,8.3108,7.7174,194.2106
2026-07-24,PPG,PPG,,10590,13.9553,12.8838,116.155
2026-07-24,PSA,PSA,,19548,5.7335,4.6747,321.0666
2026-07-24,PSX,PSX,,20207,10.1314,9.5561,208.1538
2026-07-24,QCOM,QCOM,,113348,9.1336,8.7984,167.8999
2026-07-24,RBLX,RBLX,,34476,8.1228,6.2979,47.8962
2026-07-24,ROST,ROST,,41013,10.4159,10.1006,237.8955
2026-07-24,RTX,RTX,,30893,6.5083,6.0988,213.2533
2026-07-24,SBUX,SBUX,,58937,5.2873,4.801,104.3005
2026-07-24,SCHW,SCHW,,83461,4.0997,2.957,101.578
2026-07-24,SHW,SHW,,24799,6.5219,5.9594,317.2397
2026-07-24,SLB,SLB,,186468,3.328,1.9691,51.8428
2026-07-24,SNPS,SNPS,,32041,11.4139,10.4349,373.7166
2026-07-24,SO,SO,,61529,4.3776,4.119,97.2434
2026-07-24,SOC,SOC,,29020,22.5394,21.7155,4.6386
2026-07-24,SPG,SPG,,8651,9.946,8.7501,228.6375
2026-07-24,SPGI,SPGI,,30404,7.7205,7.0598,424.031
2026-07-24,SPOT,SPOT,,18916,15.2288,13.2391,480.9777
2026-07-24,SRE,SRE,,17168,7.4354,6.4419,93.3469
2026-07-24,STZ,STZ,,11235,11.7122,10.7304,130.3828
2026-07-24,SYK,SYK,,23438,9.5576,8.2477,328.6813
2026-07-24,SYY,SYY,,24765,4.4692,3.6291,82.9171
2026-07-24,T,T,,222770,4.2127,4.2061,23.7804
2026-07-24,TJX,TJX,,22596,6.0134,5.1696,154.3864
2026-07-24,TMO,TMO,,27085,10.7689,9.3052,562.6325
2026-07-24,TMUS,TMUS,,54045,7.4055,6.1348,179.3406
2026-07-24,TSLA,TSLA,,517915,2.2517,1.943,310.7813
2026-07-24,TT,TT,,11630,13.2634,12.0439,481.5916
2026-07-24,TTWO,TTWO,,20918,12.1902,11.1149,232.4995
2026-07-24,TXN,TXN,,71646,9.3431,8.2166,279.8665
2026-07-24,UBER,UBER,,149551,4.8827,4.3156,67.9115
2026-07-24,UNH,UNH,,35594,4.779,4.2865,420.9147
2026-07-24,UPS,UPS,,32581,4.452,3.4916,114.6745
2026-07-24,V,V,,43092,2.8587,2.2622,354.1056
2026-07-24,VICI,VICI,,79103,3.8975,3.746,26.6987
2026-07-24,VLO,VLO,,19334,15.2915,13.6951,304.5971
2026-07-24,VMC,VMC,,11650,11.9984,10.1545,278.5675
2026-07-24,VRTX,VRTX,,14378,10.6721,9.3869,479.6575
2026-07-24,VST,VST,,23536,10.8321,10.1121,166.4291
2026-07-24,VZ,VZ,,209940,2.5294,2.2097,45.3433
2026-07-24,WBD,WBD,,169046,3.8588,3.8161,26.1909
2026-07-24,WEC,WEC,,26552,5.8529,5.1975,115.6936
2026-07-24,WELL,WELL,,18320,7.756,7.1822,250.1804
2026-07-24,WFC,WFC,,90764,2.1924,2.3092,86.4364
2026-07-24,WM,WM,,13648,11.3182,10.4859,238.0905
2026-07-24,WMB,WMB,,50762,4.7312,4.025,74.9995
2026-07-24,WMT,WMT,,444079,1.4877,0.9192,109.0551
2026-07-24,XEL,XEL,,246216,2.3479,2.4489,81.5678
2026-07-24,XOM,XOM,,126675,2.206,1.9152,157.232
2026-07-24,YUM,YUM,,13562,12.6996,11.4128,148.4814
2026-07-24,ZTS,ZTS,,33745,7.2603,6.623,75.3253
2026-07-27,AAPL,AAPL,,2000472,1.3591,1.4736,336.9011
2026-07-27,ABBV,ABBV,,22977,5.9747,5.4039,259.7815
2026-07-27,ABNB,ABNB,,34683,6.2395,5.4552,145.7655
2026-07-27,ABT,ABT,,106765,3.123,2.8454,105.0748
2026-07-27,ACN,ACN,,42494,6.4349,5.7969,154.7699
2026-07-27,ADBE,ADBE,,83309,5.5479,5.0165,238.0774
2026-07-27,AEP,AEP,,121617,3.6531,3.6877,134.4956
2026-07-27,AMAT,AMAT,,147332,11.5664,10.7419,508.7484
2026-07-27,AMD,AMD,,225352,7.9438,7.6634,487.8308
2026-07-27,AMGN,AMGN,,34182,7.5511,7.0804,378.552
2026-07-27,AMT,AMT,,23763,7.639,7.168,166.8075
2026-07-27,AMZN,AMZN,,930733,1.5739,1.7044,232.8134
2026-07-27,AON,AON,,13364,10.4619,9.241,367.8115
2026-07-27,APD,APD,,16870,9.7265,8.891,292.9827
2026-07-27,AVB,AVB,,19824,9.8828,8.9907,189.1278
2026-07-27,AVGO,AVGO,,189161,5.0382,4.7178,380.7192
2026-07-27,AXON,AXON,,17396,22.2953,18.3405,525.1422
2026-07-27,AXP,AXP,,35601,7.6111,6.8764,333.8375
2026-07-27,BA,BA,,26269,7.8473,7.0401,212.8784
2026-07-27,BAC,BAC,,256798,1.6207,1.606,62.3064
2026-07-27,BKNG,BKNG,,266316,2.3369,1.6295,185.2297
2026-07-27,BLK,BLK,,13892,16.5064,16.3854,1057.3009
2026-07-27,BMY,BMY,,158857,2.306,1.5943,62.9168
2026-07-27,BRK-B,BRK,B,22217,4.4486,4.0369,495.7732
2026-07-27,C,C,,70697,3.2495,3.023,132.5058
2026-07-27,CAT,CAT,,52134,9.1338,8.4082,857.1972
2026-07-27,CB,CB,,20655,5.375,4.9793,359.2543
2026-07-27,CCI,CCI,,29692,6.1606,5.3792,74.4783
2026-07-27,CDNS,CDNS,,43055,11.3133,10.3028,339.1884
2026-07-27,CEG,CEG,,41483,12.3337,11.5137,270.9324
2026-07-27,CHTR,CHTR,,34885,16.4131,15.1814,129.6732
2026-07-27,CI,CI,,14592,11.087,8.8963,291.1546
2026-07-27,CL,CL,,36429,4.9454,4.364,91.8404
2026-07-27,CMCSA,CMCS,A,162116,4.3911,4.3412,22.9969
2026-07-27,CME,CME,,21115,5.9311,5.0921,255.5982
2026-07-27,CMG,CMG,,170874,3.216,3.0234,33.087
2026-07-27,COIN,COIN,,75423,12.8066,12.2948,164.5609
2026-07-27,COP,COP,,131021,4.046,3.4409,117.1699
2026-07-27,COST,COST,,37484,6.5016,6.0924,949.7329
2026-07-27,CRM,CRM,,63295,6.2057,5.6734,174.0677
2026-07-27,CRWD,CRWD,,76171,9.506,8.6923,183.253
2026-07-27,CSCO,CSCO,,327145,2.8283,2.6426,113.6383
2026-07-27,CSX,CSX,,200026,2.2649,1.934,51.9531
2026-07-27,CVX,CVX,,93974,2.8112,2.6114,191.5167
2026-07-27,D,D,,173413,2.7847,2.8209,70.6028
2026-07-27,DD,DD,,7025,16.8626,15.8856,138.4202
2026-07-27,DE,DE,,14124,11.1842,10.6458,618.3998
2026-07-27,DHI,DHI,,21281,9.7255,8.171,147.7974
2026-07-27,DIS,DIS,,88058,2.0291,2.0633,96.7524
2026-07-27,DKNG,DKNG,,61672,6.1056,4.1365,24.2521
2026-07-27,DLR,DLR,,20447,13.0648,12.3769,194.266
2026-07-27,DOW,DOW,,133109,4.4501,3.4752,28.8645
2026-07-27,DUK,DUK,,98707,3.4566,3.0977,129.5627
2026-07-27,DXCM,DXCM,,28911,7.6721,6.7746,73.7744
2026-07-27,EA,EA,,16547,0.9393,0.9567,209.0405
2026-07-27,ECL,ECL,,19422,7.7698,7.3555,271.0889
2026-07-27,ELV,ELV,,17078,8.4867,6.607,377.3559
2026-07-27,EMR,EMR,,21650,11.0774,10.7117,148.2968
2026-07-27,ENPH,ENPH,,32251,20.1366,16.5153,37.1004
2026-07-27,EOG,EOG,,31704,9.0836,8.4116,142.2982
2026-07-27,EQIX,EQIX,,11733,16.3547,14.8673,1054.2653
2026-07-27,ETN,ETN,,37988,14.8775,12.9687,392.9792
2026-07-27,EXC,EXC,,191543,2.3775,2.1104,47.4133
2026-07-27,F,F,,114461,6.8958,6.9085,14.5197
2026-07-27,FCX,FCX,,417952,4.8433,4.8422,61.9847
2026-07-27,FDX,FDX,,21023,9.8829,8.7126,311.719
2026-07-27,FSLR,FSLR,,18640,22.8658,20.8706,202.3738
2026-07-27,FTNT,FTNT,,38998,10.5261,9.8487,153.4889
2026-07-27,GD,GD,,14715,6.4268,5.8782,390.4069
2026-07-27,GE,GE,,45926,6.7866,6.149,359.8951
2026-07-27,GEHC,GEHC,,86719,4.7043,4.8112,62.0996
2026-07-27,GILD,GILD,,38888,6.1995,5.3343,131.7324
2026-07-27,GIS,GIS,,89764,3.4888,2.7371,36.4851
2026-07-27,GM,GM,,53811,4.0461,3.5094,85.3479
2026-07-27,GOOGL,GOOG,L,738939,1.6959,1.5365,327.6251
2026-07-27,GS,GS,,50488,12.0551,11.7821,1048.4329
2026-07-27,HAL,HAL,,149320,3.8966,3.0736,32.6747
2026-07-27,HCA,HCA,,30175,16.3797,15.8698,389.5378
2026-07-27,HD,HD,,31080,5.243,4.4636,338.0258
2026-07-27,HON,HON,,19695,10.642,10.2172,244.6862
2026-07-27,ICE,ICE,,25573,4.9874,4.0942,147.7427
2026-07-27,INTC,INTC,,1220864,2.8399,2.2766,89.9664
2026-07-27,INTU,INTU,,51450,7.9714,7.1165,306.7472
2026-07-27,ISRG,ISRG,,99043,5.0909,4.7626,356.0756
2026-07-27,IWM,IWM,,2070468,0.737,0.6848,292.5583
2026-07-27,JNJ,JNJ,,56583,4.6386,4.1147,267.1975
2026-07-27,JPM,JPM,,61537,3.612,3.1043,355.1784
2026-07-27,KHC,KHC,,160516,4.007,3.819,26.129
2026-07-27,KMI,KMI,,129825,3.1882,3.1304,31.9598
2026-07-27,KO,KO,,250151,1.8455,1.2013,83.5877
2026-07-27,KR,KR,,93739,4.6827,3.4423,58.1643
2026-07-27,LIN,LIN,,24633,7.7052,7.0688,509.1741
2026-07-27,LLY,LLY,,19413,10.6198,9.5207,1198.874
2026-07-27,LMT,LMT,,12098,10.4442,9.1133,582.3012
2026-07-27,LOW,LOW,,21129,13.2152,12.747,211.3356
2026-07-27,LULU,LULU,,21770,10.7582,9.3853,117.3793
2026-07-27,MA,MA,,53012,4.7383,4.3573,551.4671
2026-07-27,MCD,MCD,,95022,3.1118,2.5956,269.7938
2026-07-27,MDLZ,MDLZ,,244020,2.6971,1.6585,60.6485
2026-07-27,MDT,MDT,,148693,3.3348,3.5305,84.6617
2026-07-27,META,META,,127565,4.2175,3.8448,600.9359
2026-07-27,MLM,MLM,,9651,17.2981,15.5273,571.345
2026-07-27,MNST,MNST,,45290,4.1792,4.1933,95.1594
2026-07-27,MO,MO,,119724,3.6725,2.7454,72.8137
2026-07-27,MPC,MPC,,21964,15.2236,13.3596,309.9801
2026-07-27,MRK,MRK,,41520,3.8808,3.7831,131.6708
2026-07-27,MS,MS,,68889,6.6864,6.1106,213.4674
2026-07-27,MSFT,MSFT,,224758,1.7083,1.5314,391.6118
2026-07-27,MU,MU,,699413,5.8406,5.6366,880.8721
2026-07-27,NEE,NEE,,83404,2.3237,2.2474,89.0805
2026-07-27,NEM,NEM,,53813,7.1777,6.4475,93.2359
2026-07-27,NFLX,NFLX,,375048,2.2152,1.4185,70.7969
2026-07-27,NKE,NKE,,139833,2.6295,2.3795,41.9869
2026-07-27,NOC,NOC,,12246,12.6083,11.6994,548.6331
2026-07-27,NOW,NOW,,379893,4.7515,4.6427,105.0094
2026-07-27,NSC,NSC,,14508,11.6942,11.4748,344.8962
2026-07-27,NUE,NUE,,15763,13.6658,12.9555,247.047
2026-07-27,NVDA,NVDA,,2130637,1.1373,1.0163,198.3708
2026-07-27,O,O,,126951,2.3492,1.522,65.8473
2026-07-27,OKE,OKE,,30586,5.7358,4.4361,90.6658
2026-07-27,ORCL,ORCL,,123652,6.3603,5.7954,120.2237
2026-07-27,ORLY,ORLY,,113217,2.7615,2.2063,90.6615
2026-07-27,PANW,PANW,,54511,13.548,12.9177,323.1601
2026-07-27,PCG,PCG,,69895,5.6584,5.6577,17.6941
2026-07-27,PEP,PEP,,139320,2.9554,2.8629,139.3345
2026-07-27,PFE,PFE,,97719,4.0481,4.0363,24.7635
2026-07-27,PG,PG,,72502,3.3926,3.3536,148.8598
2026-07-27,PGR,PGR,,14458,10.0255,9.3273,215.4057
2026-07-27,PLD,PLD,,23746,8.1613,7.5042,146.6396
2026-07-27,PLTR,PLTR,,275307,3.1346,2.3584,129.5754
2026-07-27,PLUG,PLUG,,35802,48.3878,48.4262,2.0688
2026-07-27,PM,PM,,24190,8.9315,7.687,195.2926
2026-07-27,PPG,PPG,,9837,13.6741,12.7135,118.3596
2026-07-27,PSA,PSA,,16988,7.2662,6.7377,325.826
2026-07-27,PSX,PSX,,23576,10.3861,9.6168,206.6844
2026-07-27,QCOM,QCOM,,107161,9.1368,8.4368,168.1829
2026-07-27,RBLX,RBLX,,48488,10.5597,10.304,47.6515
2026-07-27,ROST,ROST,,22949,9.5973,9.0412,242.4685
2026-07-27,RTX,RTX,,35758,5.9976,5.4837,218.7585
2026-07-27,SBUX,SBUX,,41776,5.457,4.7955,104.6229
2026-07-27,SCHW,SCHW,,63683,4.0643,3.8543,103.7334
2026-07-27,SHW,SHW,,28230,6.0602,4.9167,326.182
2026-07-27,SLB,SLB,,111458,3.2474,3.7994,52.341
2026-07-27,SNPS,SNPS,,39757,11.5162,10.7739,390.9173
2026-07-27,SO,SO,,65945,4.4552,4.1173,97.0499
2026-07-27,SOC,SOC,,24978,23.6333,22.805,4.3895
2026-07-27,SPG,SPG,,6205,13.7453,12.9915,230.5162
2026-07-27,SPGI,SPGI,,26659,8.9666,8.1861,439.0837
2026-07-27,SPOT,SPOT,,18324,11.9696,9.9443,491.8746
2026-07-27,SRE,SRE,,13896,9.0285,7.6465,91.9731
2026-07-27,STZ,STZ,,13792,15.5722,14.6148,129.9461
2026-07-27,SYK,SYK,,19873,7.8004,6.8362,336.4948
2026-07-27,SYY,SYY,,17521,6.627,5.9513,83.7778
2026-07-27,T,T,,210550,4.113,4.1059,24.3409
2026-07-27,TJX,TJX,,42819,5.2273,4.4596,156.3749
2026-07-27,TMO,TMO,,21819,10.895,10.1248,562.673
2026-07-27,TMUS,TMUS,,48161,9.4582,8.8525,180.8243
2026-07-27,TSLA,TSLA,,551498,2.7611,2.605,308.3536
2026-07-27,TT,TT,,11378,14.8138,12.7346,478.6029
2026-07-27,TTWO,TTWO,,21485,13.5294,12.4275,240.1312
2026-07-27,TXN,TXN,,101188,9.5514,8.6694,277.9696
2026-07-27,UBER,UBER,,153562,3.2869,2.9573,67.4791
2026-07-27,UNH,UNH,,34052,5.6096,4.7842,417.3917
2026-07-27,UPS,UPS,,40743,4.7639,4.3613,113.3636
2026-07-27,V,V,,60425,2.9798,2.4929,362.5622
2026-07-27,VICI,VICI,,88999,3.8362,3.7195,26.9325
2026-07-27,VLO,VLO,,21697,15.9921,15.0083,302.7404
2026-07-27,VMC,VMC,,15376,9.7787,8.4528,284.4652
2026-07-27,VRTX,VRTX,,17829,10.7225,9.7566,482.6719
2026-07-27,VST,VST,,28288,11.6739,10.902,157.1686
2026-07-27,VZ,VZ,,285593,2.2437,2.1144,47.272
2026-07-27,WBD,WBD,,112260,3.9378,3.9162,25.5287
2026-07-27,WEC,WEC,,13150,8.4388,7.8644,114.5433
2026-07-27,WELL,WELL,,16058,10.574,9.5797,250.0055
2026-07-27,WFC,WFC,,93070,2.5326,2.2886,87.4468
2026-07-27,WM,WM,,14793,11.6186,11.691,239.1301
2026-07-27,WMB,WMB,,55732,4.4818,4.1938,71.5751
2026-07-27,WMT,WMT,,501387,1.8509,1.7913,111.5134
2026-07-27,XEL,XEL,,216760,2.4081,2.4558,81.1468
2026-07-27,XOM,XOM,,147874,2.6819,2.5875,154.6199
2026-07-27,YUM,YUM,,11869,9.7429,8.0634,149.3925
2026-07-27,ZTS,ZTS,,22763,6.4679,5.1968,77.0772
2026-07-28,AAPL,AAPL,,1707734,1.2064,1.1787,338.7075
2026-07-28,ABBV,ABBV,,32971,4.9541,4.5114,265.4762
2026-07-28,ABNB,ABNB,,48179,5.5027,4.6301,151.2139
2026-07-28,ABT,ABT,,133807,3.0449,2.7761,108.1207
2026-07-28,ACN,ACN,,59627,6.3194,6.0357,165.071
2026-07-28,ADBE,ADBE,,93973,4.5797,3.9507,250.6439
2026-07-28,AEP,AEP,,114357,3.2679,2.9795,134.7517
2026-07-28,AMAT,AMAT,,150668,10.6542,9.9665,476.1245
2026-07-28,AMD,AMD,,318912,6.9428,6.645,455.6307
2026-07-28,AMGN,AMGN,,44879,6.2882,5.6246,392.8646
2026-07-28,AMT,AMT,,21101,14.7531,13.805,174.9813
2026-07-28,AMZN,AMZN,,876293,1.6063,1.7262,230.4056
2026-07-28,AON,AON,,14039,9.0951,7.6295,379.6817
2026-07-28,APD,APD,,16783,8.7008,7.4564,295.6337
2026-07-28,AVB,AVB,,18921,8.5184,7.8949,190.4879
2026-07-28,AVGO,AVGO,,273456,4.432,3.9275,379.6001
2026-07-28,AXON,AXON,,21246,27.1806,25.4921,537.7596
2026-07-28,AXP,AXP,,27362,5.873,5.3611,334.9507
2026-07-28,BA,BA,,52164,12.5067,10.5193,220.2967
2026-07-28,BAC,BAC,,212840,1.6243,1.6032,62.3628
2026-07-28,BKNG,BKNG,,280591,2.2353,2.0223,196.2676
2026-07-28,BLK,BLK,,19505,15.2232,14.7138,1091.2979
2026-07-28,BMY,BMY,,147756,2.5647,1.5757,64.0216
2026-07-28,BRK-B,BRK,B,35637,3.4228,3.1262,510.2828
2026-07-28,C,C,,87992,2.9807,3.0193,131.942
2026-07-28,CAT,CAT,,57999,8.6087,8.2055,834.1102
2026-07-28,CB,CB,,21710,5.347,4.6908,363.2465
2026-07-28,CCI,CCI,,35323,7.9939,6.5415,77.0325
2026-07-28,CDNS,CDNS,,46772,15.6147,13.0611,345.5523
2026-07-28,CEG,CEG,,44652,12.1705,11.0571,261.5929
2026-07-28,CHTR,CHTR,,35083,17.0512,16.5283,138.2315
2026-07-28,CI,CI,,24913,9.5308,8.6571,299.5429
2026-07-28,CL,CL,,43097,3.9732,3.205,94.0495
2026-07-28,CMCSA,CMCS,A,179382,4.1946,4.1693,23.9613
2026-07-28,CME,CME,,23572,6.3167,5.3998,260.152
2026-07-28,CMG,CMG,,197645,3.2946,3.0008,33.3773
2026-07-28,COIN,COIN,,47833,12.6603,11.8487,164.7598
2026-07-28,COP,COP,,178978,3.7789,3.5075,114.5608
2026-07-28,COST,COST,,51486,5.4982,5.1443,977.4746
2026-07-28,CRM,CRM,,74636,4.8192,4.3783,182.1915
2026-07-28,CRWD,CRWD,,113466,7.1139,6.0494,180.7105
2026-07-28,CSCO,CSCO,,444065,2.5521,2.5834,115.1118
2026-07-28,CSX,CSX,,151459,2.1596,1.9374,51.6595
2026-07-28,CVX,CVX,,102070,2.6716,2.6526,188.7613
2026-07-28,D,D,,171150,2.7332,2.7968,71.2983
2026-07-28,DD,DD,,9026,14.0882,12.785,141.2082
2026-07-28,DE,DE,,20425,10.3187,9.3989,637.0078
2026-07-28,DHI,DHI,,27414,9.6428,8.5942,150.7732
2026-07-28,DIS,DIS,,100430,2.0416,2.0249,98.6651
2026-07-28,DKNG,DKNG,,135504,5.0741,4.0992,24.4382
2026-07-28,DLR,DLR,,18214,11.5604,10.2135,194.996
2026-07-28,DOW,DOW,,114475,3.9798,3.4524,29.041
2026-07-28,DUK,DUK,,52751,3.2449,3.0604,131.2768
2026-07-28,DXCM,DXCM,,38760,7.0095,6.6011,75.5177
2026-07-28,EA,EA,,19442,1.1214,0.9566,209.1595
2026-07-28,ECL,ECL,,17632,12.8088,11.4115,282.2971
2026-07-28,ELV,ELV,,17020,11.6326,9.9536,380.4862
2026-07-28,EMR,EMR,,19996,9.9551,9.2324,151.1021
2026-07-28,ENPH,ENPH,,59501,13.1318,10.9589,36.4258
2026-07-28,EOG,EOG,,31259,7.0352,6.4755,140.5645
2026-07-28,EQIX,EQIX,,10824,18.4866,17.6784,1044.8515
2026-07-28,ETN,ETN,,49850,10.077,8.7703,382.8229
2026-07-28,EXC,EXC,,191996,2.204,2.0822,48.0109
2026-07-28,F,F,,110220,6.7497,6.7408,14.8329
2026-07-28,FCX,FCX,,215852,4.6683,4.8243,61.4008
2026-07-28,FDX,FDX,,24775,9.1119,8.0222,310.7898
2026-07-28,FSLR,FSLR,,19365,26.9224,25.5851,199.9671
2026-07-28,FTNT,FTNT,,46546,9.2756,7.9782,150.3552
2026-07-28,GD,GD,,15861,7.1606,6.8612,392.3753
2026-07-28,GE,GE,,47514,5.7798,4.9717,362.5443
2026-07-28,GEHC,GEHC,,93771,4.1762,3.2216,62.7865
2026-07-28,GILD,GILD,,55465,5.3652,4.4557,134.2836
2026-07-28,GIS,GIS,,167583,3.0126,2.6417,37.9932
2026-07-28,GM,GM,,56457,4.2505,3.385,89.6733
2026-07-28,GOOGL,GOOG,L,674810,1.3304,1.2147,331.2506
2026-07-28,GS,GS,,42365,10.4877,9.3841,1033.7212
2026-07-28,HAL,HAL,,134296,3.4331,3.1711,31.621
2026-07-28,HCA,HCA,,38718,9.2315,8.5876,409.0226
2026-07-28,HD,HD,,42464,5.8957,5.2335,345.4553
2026-07-28,HON,HON,,21460,9.3626,8.8923,248.2769
2026-07-28,ICE,ICE,,33931,4.7804,3.9409,152.3754
2026-07-28,INTC,INTC,,1779425,2.4305,2.3164,85.9824
2026-07-28,INTU,INTU,,65058,5.5332,4.4801,315.9472
2026-07-28,ISRG,ISRG,,65073,6.491,5.9339,365.7606
2026-07-28,IWM,IWM,,2296279,0.6127,0.6823,292.2362
2026-07-28,JNJ,JNJ,,69247,4.5927,4.1164,269.9907
2026-07-28,JPM,JPM,,66108,3.0354,2.2474,355.9976
2026-07-28,KHC,KHC,,188333,3.7826,3.6677,27.2972
2026-07-28,KMI,KMI,,94545,3.3082,3.1471,31.8459
2026-07-28,KO,KO,,286934,2.2311,2.2422,88.8917
2026-07-28,KR,KR,,109347,4.6828,4.9517,59.9846
2026-07-28,LIN,LIN,,33472,6.3023,5.967,518.3524
2026-07-28,LLY,LLY,,24430,8.1192,7.0212,1222.8554
2026-07-28,LMT,LMT,,13501,9.5815,8.7955,582.7865
2026-07-28,LOW,LOW,,18630,10.0896,9.209,217.902
2026-07-28,LULU,LULU,,25007,8.8918,7.5172,120.5164
2026-07-28,MA,MA,,59142,4.9039,4.4552,560.5692
2026-07-28,MCD,MCD,,56024,3.7672,3.6066,274.9069
2026-07-28,MDLZ,MDLZ,,288696,2.3447,1.6042,62.7435
2026-07-28,MDT,MDT,,208157,2.351,2.281,87.5443
2026-07-28,META,META,,101832,4.2307,4.0221,593.4198
2026-07-28,MLM,MLM,,9829,15.3378,13.1438,580.2916
2026-07-28,MNST,MNST,,65535,3.8485,4.0441,98.2249
2026-07-28,MO,MO,,154123,4.0379,3.9399,75.71
2026-07-28,MPC,MPC,,24581,14.93,14.3038,309.0618
2026-07-28,MRK,MRK,,57986,3.9595,3.7823,132.5716
2026-07-28,MS,MS,,42578,5.8801,4.797,210.9769
2026-07-28,MSFT,MSFT,,249734,1.8169,1.5258,396.2836
2026-07-28,MU,MU,,743069,4.7175,4.4947,814.7467
2026-07-28,NEE,NEE,,212574,2.1609,2.2117,90.1232
2026-07-28,NEM,NEM,,84951,5.8061,5.4127,91.7614
2026-07-28,NFLX,NFLX,,447226,1.8358,1.3686,73.2231
2026-07-28,NKE,NKE,,181515,2.4665,2.3259,42.952
2026-07-28,NOC,NOC,,18246,12.3111,11.9258,555.2496
2026-07-28,NOW,NOW,,277678,3.9886,3.6222,110.3282
2026-07-28,NSC,NSC,,19724,12.6586,11.4222,344.0298
2026-07-28,NUE,NUE,,18155,20.6115,19.2981,262.9616
2026-07-28,NVDA,NVDA,,2302182,1.3394,1.5165,196.2016
2026-07-28,O,O,,159097,2.0012,1.5176,66.1153
2026-07-28,OKE,OKE,,28363,5.7364,4.5465,88.7765
2026-07-28,ORCL,ORCL,,119078,5.3176,4.3344,118.9189
2026-07-28,ORLY,ORLY,,111350,2.4297,2.169,92.2475
2026-07-28,PANW,PANW,,56074,12.7298,11.5378,317.0274
2026-07-28,PCG,PCG,,82906,5.5111,5.484,18.1832
2026-07-28,PEP,PEP,,159810,2.5115,2.1126,143.4076
2026-07-28,PFE,PFE,,120963,3.9602,3.9565,25.284
2026-07-28,PG,PG,,123405,2.9845,2.6488,151.2814
2026-07-28,PGR,PGR,,15663,9.3969,9.0135,221.242
2026-07-28,PLD,PLD,,25432,6.5554,6.071,148.1428
2026-07-28,PLTR,PLTR,,309415,3.4245,3.2425,121.578
2026-07-28,PLUG,PLUG,,50350,50.1347,50.1253,1.9969
2026-07-28,PM,PM,,33716,9.9038,9.4106,203.8131
2026-07-28,PPG,PPG,,15074,15.6031,14.2498,121.299
2026-07-28,PSA,PSA,,20214,8.0747,7.5042,333.3007
2026-07-28,PSX,PSX,,24256,10.5767,10.1949,207.0774
2026-07-28,QCOM,QCOM,,129026,7.8804,7.2477,164.9992
2026-07-28,RBLX,RBLX,,42053,10.1988,9.979,49.4875
2026-07-28,ROST,ROST,,28169,8.238,7.9634,250.7424
2026-07-28,RTX,RTX,,40426,5.9979,5.52,218.1298
2026-07-28,SBUX,SBUX,,49535,6.4591,5.8095,103.8756
2026-07-28,SCHW,SCHW,,51978,2.7746,2.8247,105.6365
2026-07-28,SHW,SHW,,29491,9.0172,8.2047,353.9667
2026-07-28,SLB,SLB,,135033,2.9692,1.9934,50.8498
2026-07-28,SNPS,SNPS,,36856,11.7761,10.634,386.0798
2026-07-28,SO,SO,,49708,4.6864,4.0891,97.9395
